Time,Current (A),Current_scaled,Voltage (V),Voltage_scaled,Wattage (W),Wattage_scaled,Temperature Indoor (°C),Temperature Outdoor (°C),Set Point (°C),Alpha (°C),Alpha_scaled,Beta (°C),Beta_scaled,Supply (°C),Return (°C),Delta (°C),Delta_scaled,Cycle,Condition,Unit
2025-06-17 04:55:01,1.4,0.1284403669724769,230.22,0.4959420289855072,322.98,0.1323494216194655,22.6,25.2,24,-1.3999999999999986,0.1600000000000001,2.599999999999998,0.1999999999999998,20.0,22.6,2.6000000000000014,0.4470588235294118,COOLING,NORMAL,NON INV 0.5PK
2025-06-13 16:06:38,1.47,0.1926605504587155,230.76,0.5037681159420289,338.58,0.1945751894694853,22.7,27.5,24,-1.3000000000000007,0.1699999999999999,4.800000000000001,0.3222222222222222,20.0,22.7,2.7,0.4529411764705882,COOLING,NORMAL,NON INV 0.5PK
2025-06-16 14:27:46,1.53,0.2477064220183486,227.81,0.4610144927536232,349.5,0.2381332269644993,22.6,32.6,24,-1.3999999999999986,0.1600000000000001,10.0,0.6111111111111112,20.0,22.6,2.6000000000000014,0.4470588235294118,COOLING,NORMAL,NON INV 0.5PK
2025-03-25 11:39:00,2.66,1.2897196261682244,213.42,0.2524637681159418,567.91,1.1113774888256804,23.8,31.0,24,-0.1999999999999993,0.2800000000000001,7.199999999999999,0.4555555555555555,20.0,23.8,3.8000000000000007,0.5176470588235295,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-03-26 22:29:05,1.27,-0.6363636363636361,214.28,0.2649275362318841,272.42,-0.8956521739130432,23.1,26.4,22,1.1000000000000014,0.4100000000000001,3.299999999999997,0.2388888888888887,18.0,23.1,5.1,0.5941176470588235,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-12 18:05:19,1.47,0.1926605504587155,225.71,0.4305797101449276,331.7,0.1671320303151175,25.1,27.0,24,1.1000000000000014,0.4100000000000001,1.8999999999999984,0.161111111111111,19.0,25.1,6.100000000000001,0.6529411764705884,COOLING,NORMAL,NON INV 0.5PK
2025-06-15 11:10:36,1.51,0.2293577981651376,228.87,0.476376811594203,344.93,0.2199042680494615,21.7,30.1,24,-2.3000000000000007,0.0699999999999999,8.400000000000002,0.5222222222222224,20.0,21.7,1.6999999999999993,0.3941176470588234,COOLING,NORMAL,NON INV 0.5PK
2025-03-26 23:15:29,1.24,-0.7272727272727271,214.76,0.2718840579710143,265.91,-0.9814229249011854,21.6,25.8,22,-0.3999999999999986,0.2600000000000001,4.199999999999999,0.2888888888888888,21.4,21.6,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-17 12:02:36,1.5,0.2201834862385321,229.68,0.4881159420289856,343.49,0.2141603510171519,21.9,28.7,24,-2.1000000000000014,0.0899999999999998,6.800000000000001,0.4333333333333333,20.0,21.9,1.8999999999999984,0.4058823529411763,COOLING,NORMAL,NON INV 0.5PK
2025-06-17 04:13:33,1.42,0.146788990825688,231.31,0.5117391304347827,327.44,0.1501396090945352,23.1,24.9,24,-0.8999999999999986,0.2100000000000001,1.7999999999999972,0.1555555555555554,20.0,23.1,3.1000000000000014,0.4764705882352942,COOLING,NORMAL,NON INV 0.5PK
2025-03-26 12:09:34,1.36,-0.3636363636363632,217.14,0.3063768115942027,295.63,-0.5898550724637681,21.7,32.3,22,-0.3000000000000007,0.2699999999999999,10.599999999999998,0.6444444444444444,21.5,21.7,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-11 19:34:17,1.43,0.1559633027522935,228.87,0.476376811594203,327.0,0.1483845233346629,23.8,25.8,24,-0.1999999999999993,0.2800000000000001,2.0,0.1666666666666666,20.0,23.8,3.8000000000000007,0.5176470588235295,COOLING,NORMAL,NON INV 0.5PK
2025-03-26 10:41:53,1.46,-0.0606060606060606,212.49,0.2389855072463769,309.93,-0.4014492753623185,21.8,32.5,22,-0.1999999999999993,0.2800000000000001,10.7,0.6499999999999999,21.6,21.8,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-03-25 18:18:37,2.73,1.3551401869158877,218.42,0.3249275362318838,596.21,1.2263713937423812,26.4,30.1,24,2.3999999999999986,0.5399999999999998,3.700000000000003,0.2611111111111113,19.0,26.4,7.399999999999999,0.7294117647058823,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-03-27 13:50:46,1.37,-0.3333333333333329,207.24,0.1628985507246378,283.96,-0.7436100131752308,20.9,30.6,22,-1.1000000000000014,0.1899999999999998,9.700000000000005,0.5944444444444447,20.8,20.9,0.1,0.3,COOLING,MAINTENANCE 1,INV 0.5PK
2025-03-26 03:34:19,1.23,-0.7575757575757573,217.38,0.309855072463768,267.38,-0.9620553359683794,21.8,25.7,22,-0.1999999999999993,0.2800000000000001,3.899999999999999,0.2722222222222221,21.6,21.8,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-14 15:58:32,1.44,0.165137614678899,232.96,0.5356521739130435,335.91,0.1839250099720782,26.2,29.2,24,2.2,0.52,3.0,0.2222222222222222,19.0,26.2,7.199999999999999,0.7176470588235294,COOLING,NORMAL,NON INV 0.5PK
2025-03-24 18:05:29,2.75,1.3738317757009346,224.16,0.4081159420289854,615.83,1.3060950832994718,25.5,29.6,24,1.5,0.45,4.100000000000001,0.2833333333333334,19.0,25.5,6.5,0.6764705882352942,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-03-27 16:12:51,1.31,-0.5151515151515148,214.99,0.2752173913043479,281.92,-0.7704874835309615,20.3,28.7,22,-1.6999999999999993,0.13,8.399999999999999,0.5222222222222221,20.2,20.3,0.1,0.3,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-18 00:42:02,1.36,0.0917431192660551,231.58,0.5156521739130436,314.69,0.0992820103709612,23.6,23.7,24,-0.3999999999999986,0.2600000000000001,0.0999999999999978,0.0611111111111109,20.0,23.6,3.6000000000000014,0.5058823529411766,COOLING,NORMAL,NON INV 0.5PK
2025-06-17 01:59:00,1.41,0.1376146788990824,229.68,0.4881159420289856,323.1,0.132828081372158,23.1,25.7,24,-0.8999999999999986,0.2100000000000001,2.599999999999998,0.1999999999999998,20.0,23.1,3.1000000000000014,0.4764705882352942,COOLING,NORMAL,NON INV 0.5PK
2025-03-25 07:03:29,2.49,1.1308411214953271,221.38,0.3678260869565217,550.91,1.042299878098334,23.8,25.4,24,-0.1999999999999993,0.2800000000000001,1.599999999999998,0.1444444444444443,20.0,23.8,3.8000000000000007,0.5176470588235295,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-03-27 04:00:30,1.2,-0.8484848484848484,221.32,0.3669565217391303,266.45,-0.9743083003952572,20.1,24.4,22,-1.8999999999999984,0.1100000000000001,4.299999999999997,0.2944444444444443,20.0,20.1,0.1,0.3,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-12 19:26:04,1.43,0.1559633027522935,227.81,0.4610144927536232,324.7,0.1392102114080573,23.7,26.4,24,-0.3000000000000007,0.2699999999999999,2.7,0.2055555555555555,20.0,23.7,3.6999999999999993,0.5117647058823529,COOLING,NORMAL,NON INV 0.5PK
2025-06-11 23:18:41,0.08,-7.866666666666671,231.82,0.5191304347826086,18.5,-7.86376811594203,21.4,25.2,24,-2.6000000000000014,0.0399999999999998,3.8000000000000007,0.2666666666666667,21.4,21.4,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-03-24 19:13:11,2.71,1.3364485981308412,217.69,0.3143478260869565,590.69,1.2039414872003251,24.2,28.8,24,0.1999999999999993,0.3199999999999999,4.600000000000001,0.3111111111111111,19.0,24.2,5.199999999999999,0.6,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-03-27 18:43:01,1.32,-0.4848484848484845,210.14,0.2049275362318838,276.55,-0.841238471673254,20.2,27.8,22,-1.8000000000000007,0.1199999999999999,7.600000000000001,0.4777777777777778,20.1,20.2,0.1,0.3,COOLING,MAINTENANCE 1,INV 0.5PK
2025-03-26 14:24:41,1.33,-0.4545454545454541,211.36,0.2226086956521741,281.32,-0.7783926218708828,21.6,29.1,22,-0.3999999999999986,0.2600000000000001,7.5,0.4722222222222222,21.4,21.6,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-03-26 21:39:38,1.27,-0.6363636363636361,214.28,0.2649275362318841,272.42,-0.8956521739130432,21.9,26.8,22,-0.1000000000000014,0.2899999999999998,4.900000000000002,0.3277777777777779,21.7,21.9,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-03-26 09:10:07,1.37,-0.3333333333333329,216.66,0.2994202898550724,297.02,-0.5715415019762846,21.3,32.1,22,-0.6999999999999993,0.23,10.8,0.6555555555555556,21.1,21.3,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-05 05:07:01,1.39,0.1192660550458714,231.03,0.5076811594202899,321.34,0.1258077383326684,22.1,24.1,24,-1.8999999999999984,0.1100000000000001,2.0,0.1666666666666666,20.0,22.1,2.1000000000000014,0.4176470588235295,COOLING,NORMAL,NON INV 0.5PK
2025-03-26 19:11:10,1.26,-0.6666666666666665,220.57,0.356086956521739,278.96,-0.8094861660079054,20.9,27.4,22,-1.1000000000000014,0.1899999999999998,6.5,0.4166666666666667,20.8,20.9,0.1,0.3,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-11 00:34:54,1.38,0.1100917431192659,231.31,0.5117391304347827,318.57,0.1147586757080174,23.2,24.8,24,-0.8000000000000007,0.2199999999999999,1.6000000000000014,0.1444444444444445,20.0,23.2,3.2,0.4823529411764705,COOLING,NORMAL,NON INV 0.5PK
2025-03-24 02:36:07,0.06,-8.000000000000004,221.07,0.3633333333333332,13.01,-8.022898550724637,23.2,27.2,24,-0.8000000000000007,0.2199999999999999,4.0,0.2777777777777778,23.2,23.2,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-06-17 00:45:50,1.43,0.1559633027522935,228.08,0.4649275362318842,326.14,0.1449541284403668,23.6,25.8,24,-0.3999999999999986,0.2600000000000001,2.2,0.1777777777777777,20.0,23.6,3.6000000000000014,0.5058823529411766,COOLING,NORMAL,NON INV 0.5PK
2025-06-11 07:31:08,0.08,-7.866666666666671,228.57,0.4720289855072462,18.44,-7.865507246376812,22.6,25.1,24,-1.3999999999999986,0.1600000000000001,2.5,0.1944444444444444,22.6,22.6,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-03-24 01:05:16,2.55,1.186915887850467,214.82,0.2727536231884057,547.77,1.0295408370581065,23.4,27.4,24,-0.6000000000000014,0.2399999999999998,4.0,0.2777777777777778,20.0,23.4,3.3999999999999986,0.4941176470588234,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-06-14 04:13:25,0.08,-7.866666666666671,231.55,0.515217391304348,17.39,-7.895942028985508,22.3,24.3,24,-1.6999999999999993,0.13,2.0,0.1666666666666666,22.3,22.3,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-06-15 10:48:23,0.08,-7.866666666666671,231.0,0.5072463768115942,18.12,-7.874782608695653,22.5,29.5,24,-1.5,0.15,7.0,0.4444444444444444,22.5,22.5,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-03-23 22:39:57,2.69,1.3177570093457942,211.35,0.2224637681159419,568.77,1.114872003250711,24.4,28.3,24,0.3999999999999986,0.3399999999999998,3.900000000000002,0.2722222222222223,19.0,24.4,5.399999999999999,0.6117647058823529,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-03-25 08:00:02,2.57,1.2056074766355138,219.15,0.3355072463768117,563.58,1.093783015034539,23.8,26.5,24,-0.1999999999999993,0.2800000000000001,2.7,0.2055555555555555,20.0,23.8,3.8000000000000007,0.5176470588235295,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-06-17 10:48:47,0.08,-7.866666666666671,228.04,0.4643478260869564,17.83,-7.883188405797102,21.8,28.6,24,-2.2,0.0799999999999999,6.800000000000001,0.4333333333333333,21.8,21.8,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-06-18 06:22:46,0.08,-7.866666666666671,231.55,0.515217391304348,17.46,-7.893913043478261,21.7,22.8,24,-2.3000000000000007,0.0699999999999999,1.1000000000000014,0.1166666666666667,21.7,21.7,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-03-26 17:08:08,1.29,-0.5757575757575755,218.07,0.319855072463768,280.34,-0.7913043478260873,21.2,28.2,22,-0.8000000000000007,0.2199999999999999,7.0,0.4444444444444444,21.0,21.2,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-15 20:56:28,1.41,0.1376146788990824,232.4,0.5275362318840581,328.76,0.1554048663741523,23.9,26.3,24,-0.1000000000000014,0.2899999999999998,2.400000000000002,0.188888888888889,20.0,23.9,3.899999999999999,0.5235294117647058,COOLING,NORMAL,NON INV 0.5PK
2025-03-25 17:33:13,2.61,1.2429906542056073,220.88,0.3605797101449274,576.23,1.1451848841934174,27.7,30.8,24,3.6999999999999993,0.6699999999999999,3.1000000000000014,0.2277777777777778,18.0,27.7,9.7,0.8647058823529411,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-06-13 07:10:54,0.08,-7.866666666666671,230.46,0.4994202898550726,18.3,-7.869565217391305,22.4,23.7,24,-1.6000000000000014,0.1399999999999998,1.3000000000000007,0.1277777777777778,22.4,22.4,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-03-27 21:22:16,1.26,-0.6666666666666665,218.11,0.3204347826086958,274.5,-0.8682476943346509,20.0,27.1,22,-2.0,0.1,7.100000000000001,0.45,19.9,20.0,0.1,0.3,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-17 10:00:17,0.08,-7.866666666666671,229.92,0.4915942028985505,18.01,-7.877971014492754,21.9,28.1,24,-2.1000000000000014,0.0899999999999998,6.200000000000003,0.4000000000000001,21.9,21.9,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-06-16 11:42:58,1.5,0.2201834862385321,229.14,0.4802898550724636,342.69,0.2109692859992022,22.4,29.8,24,-1.6000000000000014,0.1399999999999998,7.400000000000002,0.4666666666666668,20.0,22.4,2.3999999999999986,0.4352941176470587,COOLING,NORMAL,NON INV 0.5PK
2025-06-15 08:15:54,1.42,0.146788990825688,230.22,0.4959420289855072,328.03,0.152493019545273,21.7,27.0,24,-2.3000000000000007,0.0699999999999999,5.300000000000001,0.35,20.0,21.7,1.6999999999999993,0.3941176470588234,COOLING,NORMAL,NON INV 0.5PK
2025-03-26 20:45:11,1.29,-0.5757575757575755,209.24,0.1918840579710146,270.73,-0.9179183135704873,20.8,26.8,22,-1.1999999999999993,0.18,6.0,0.3888888888888889,20.7,20.8,0.1,0.3,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-13 02:46:11,1.38,0.1100917431192659,232.68,0.5315942028985509,321.68,0.1271639409652971,21.6,23.4,24,-2.3999999999999986,0.0600000000000001,1.7999999999999972,0.1555555555555554,20.0,21.6,1.6000000000000014,0.3882352941176471,COOLING,NORMAL,NON INV 0.5PK
2025-03-24 01:50:42,2.61,1.2429906542056073,217.93,0.3178260869565218,567.88,1.1112555871596912,23.3,27.4,24,-0.6999999999999993,0.23,4.099999999999998,0.2833333333333332,20.0,23.3,3.3000000000000007,0.4882352941176471,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-06-04 17:11:07,1.42,0.146788990825688,232.96,0.5356521739130435,330.33,0.1616673314718786,21.7,27.0,24,-2.3000000000000007,0.0699999999999999,5.300000000000001,0.35,20.0,21.7,1.6999999999999993,0.3941176470588234,COOLING,NORMAL,NON INV 0.5PK
2025-03-27 22:22:46,1.28,-0.6060606060606057,207.68,0.1692753623188407,266.52,-0.9733860342555996,19.9,26.7,22,-2.1000000000000014,0.0899999999999998,6.800000000000001,0.4333333333333333,19.8,19.9,0.1,0.3,COOLING,MAINTENANCE 1,INV 0.5PK
2025-03-24 02:43:12,2.6,1.2336448598130842,220.13,0.3497101449275361,571.58,1.126290125965055,23.1,27.2,24,-0.8999999999999986,0.2100000000000001,4.099999999999998,0.2833333333333332,20.0,23.1,3.1000000000000014,0.4764705882352942,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-06-13 04:47:25,1.38,0.1100917431192659,231.85,0.5195652173913042,320.88,0.1239728759473473,21.9,22.8,24,-2.1000000000000014,0.0899999999999998,0.9000000000000021,0.1055555555555556,20.0,21.9,1.8999999999999984,0.4058823529411763,COOLING,NORMAL,NON INV 0.5PK
2025-03-26 03:53:28,1.23,-0.7575757575757573,218.6,0.3275362318840579,267.87,-0.9555994729907772,21.7,25.7,22,-0.3000000000000007,0.2699999999999999,4.0,0.2777777777777778,21.5,21.7,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-16 13:50:20,1.57,0.2844036697247706,223.39,0.3969565217391302,349.86,0.2395692062225768,22.5,32.3,24,-1.5,0.15,9.799999999999995,0.5999999999999998,20.0,22.5,2.5,0.4411764705882353,COOLING,NORMAL,NON INV 0.5PK
2025-03-27 20:27:49,1.28,-0.6060606060606057,215.23,0.2786956521739129,275.51,-0.8549407114624507,20.2,27.4,22,-1.8000000000000007,0.1199999999999999,7.199999999999999,0.4555555555555555,20.1,20.2,0.1,0.3,COOLING,MAINTENANCE 1,INV 0.5PK
2025-03-25 23:52:29,1.22,-0.7878787878787877,214.05,0.2615942028985509,261.97,-1.033333333333333,25.1,26.8,22,3.1000000000000014,0.6100000000000001,1.6999999999999993,0.1499999999999999,17.0,25.1,8.1,0.7705882352941176,COOLING,MAINTENANCE 1,INV 0.5PK
2025-03-27 20:00:36,1.28,-0.6060606060606057,217.38,0.309855072463768,278.98,-0.8092226613965742,20.2,27.6,22,-1.8000000000000007,0.1199999999999999,7.400000000000002,0.4666666666666668,20.1,20.2,0.1,0.3,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-11 07:36:11,0.08,-7.866666666666671,232.1,0.5231884057971014,18.54,-7.862608695652175,22.9,25.3,24,-1.1000000000000014,0.1899999999999998,2.400000000000002,0.188888888888889,22.9,22.9,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-06-11 10:41:52,0.08,-7.866666666666671,229.06,0.4791304347826087,18.13,-7.874492753623189,22.5,29.7,24,-1.5,0.15,7.199999999999999,0.4555555555555555,22.5,22.5,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-03-26 18:03:34,1.29,-0.5757575757575755,216.9,0.3028985507246378,279.99,-0.795915678524374,21.0,28.0,22,-1.0,0.2,7.0,0.4444444444444444,20.8,21.0,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-15 22:23:18,1.41,0.1376146788990824,230.22,0.4959420289855072,325.64,0.1429597128041483,23.0,26.1,24,-1.0,0.2,3.1000000000000014,0.2277777777777778,20.0,23.0,3.0,0.4705882352941176,COOLING,NORMAL,NON INV 0.5PK
2025-06-15 20:07:00,1.43,0.1559633027522935,229.91,0.4914492753623188,328.96,0.1562026326286396,25.1,26.5,24,1.1000000000000014,0.4100000000000001,1.3999999999999986,0.1333333333333332,19.0,25.1,6.100000000000001,0.6529411764705884,COOLING,NORMAL,NON INV 0.5PK
2025-03-26 20:11:55,1.27,-0.6363636363636361,215.88,0.2881159420289854,273.54,-0.8808959156785241,20.9,27.2,22,-1.1000000000000014,0.1899999999999998,6.300000000000001,0.4055555555555556,20.8,20.9,0.1,0.3,COOLING,MAINTENANCE 1,INV 0.5PK
2025-03-25 17:48:22,2.79,1.411214953271028,219.18,0.3359420289855073,611.05,1.2866720845184882,26.7,30.6,24,2.7,0.5700000000000001,3.900000000000002,0.2722222222222223,19.0,26.7,7.699999999999999,0.7470588235294118,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-06-17 05:12:12,1.4,0.1284403669724769,230.22,0.4959420289855072,321.61,0.1268847227762266,22.4,25.0,24,-1.6000000000000014,0.1399999999999998,2.6000000000000014,0.2,20.0,22.4,2.3999999999999986,0.4352941176470587,COOLING,NORMAL,NON INV 0.5PK
2025-06-15 05:07:00,0.08,-7.866666666666671,231.28,0.511304347826087,18.21,-7.872173913043478,21.9,23.5,24,-2.1000000000000014,0.0899999999999998,1.6000000000000014,0.1444444444444445,21.9,21.9,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-06-17 03:36:06,1.41,0.1376146788990824,231.31,0.5117391304347827,325.93,0.1441164738731551,23.0,25.5,24,-1.0,0.2,2.5,0.1944444444444444,20.0,23.0,3.0,0.4705882352941176,COOLING,NORMAL,NON INV 0.5PK
2025-03-24 17:32:09,2.81,1.4299065420560748,219.15,0.3355072463768117,615.68,1.3054855749695244,27.2,30.1,24,3.2,0.62,2.900000000000002,0.2166666666666667,18.0,27.2,9.2,0.8352941176470587,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-06-15 20:16:05,1.42,0.146788990825688,230.22,0.4959420289855072,327.15,0.1489828480255283,24.8,26.6,24,0.8000000000000007,0.38,1.8000000000000007,0.1555555555555555,19.0,24.8,5.800000000000001,0.6352941176470589,COOLING,NORMAL,NON INV 0.5PK
2025-06-04 16:17:35,1.45,0.1743119266055045,230.76,0.5037681159420289,334.29,0.17746310331073,22.0,27.3,24,-2.0,0.1,5.300000000000001,0.35,20.0,22.0,2.0,0.4117647058823529,COOLING,NORMAL,NON INV 0.5PK
2025-06-11 00:24:49,1.38,0.1100917431192659,231.03,0.5076811594202899,318.99,0.1164339848424411,23.2,24.9,24,-0.8000000000000007,0.2199999999999999,1.6999999999999993,0.1499999999999999,20.0,23.2,3.2,0.4823529411764705,COOLING,NORMAL,NON INV 0.5PK
2025-06-17 10:06:21,0.08,-7.866666666666671,229.92,0.4915942028985505,17.8,-7.884057971014493,22.3,28.2,24,-1.6999999999999993,0.13,5.899999999999999,0.3833333333333332,22.3,22.3,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-06-13 02:32:56,1.39,0.1192660550458714,231.34,0.5121739130434783,322.01,0.1284802552852013,22.1,23.4,24,-1.8999999999999984,0.1100000000000001,1.2999999999999972,0.1277777777777776,20.0,22.1,2.1000000000000014,0.4176470588235295,COOLING,NORMAL,NON INV 0.5PK
2025-06-11 03:12:43,1.39,0.1192660550458714,233.23,0.5395652173913043,325.07,0.1406860789788591,22.6,24.6,24,-1.3999999999999986,0.1600000000000001,2.0,0.1666666666666666,20.0,22.6,2.6000000000000014,0.4470588235294118,COOLING,NORMAL,NON INV 0.5PK
2025-03-24 19:23:24,2.71,1.3364485981308412,219.15,0.3355072463768117,593.37,1.2148313693620478,24.1,28.7,24,0.1000000000000014,0.3100000000000001,4.599999999999998,0.311111111111111,19.0,24.1,5.100000000000001,0.5941176470588236,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-03-26 22:58:19,1.25,-0.6969696969696968,212.65,0.241304347826087,266.29,-0.9764163372859024,21.9,26.1,22,-0.1000000000000014,0.2899999999999998,4.200000000000003,0.288888888888889,21.7,21.9,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-13 15:12:06,1.47,0.1926605504587155,229.68,0.4881159420289856,337.22,0.1891503789389709,22.7,28.7,24,-1.3000000000000007,0.1699999999999999,6.0,0.3888888888888889,20.0,22.7,2.7,0.4529411764705882,COOLING,NORMAL,NON INV 0.5PK
2025-06-14 10:52:10,1.57,0.2844036697247706,228.34,0.468695652173913,358.83,0.2753490227363381,22.0,31.4,24,-2.0,0.1,9.4,0.5777777777777778,20.0,22.0,2.0,0.4117647058823529,COOLING,NORMAL,NON INV 0.5PK
2025-03-24 21:30:56,2.62,1.2523364485981308,216.48,0.2968115942028984,566.73,1.1065826899634297,22.8,27.8,24,-1.1999999999999993,0.18,5.0,0.3333333333333333,20.0,22.8,2.8000000000000007,0.4588235294117647,COOLING,MAINTENANCE 2,NON INV 0.5PK
2025-03-27 14:43:10,1.32,-0.4848484848484845,214.76,0.2718840579710143,283.76,-0.7462450592885376,21.0,29.6,22,-1.0,0.2,8.600000000000001,0.5333333333333334,20.8,21.0,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-03-27 16:40:04,1.31,-0.5151515151515148,213.82,0.2582608695652172,279.24,-0.8057971014492752,20.3,28.3,22,-1.6999999999999993,0.13,8.0,0.5,20.2,20.3,0.1,0.3,COOLING,MAINTENANCE 1,INV 0.5PK
2025-03-26 05:24:12,1.22,-0.7878787878787877,220.57,0.356086956521739,269.33,-0.9363636363636364,21.3,25.4,22,-0.6999999999999993,0.23,4.099999999999998,0.2833333333333332,21.1,21.3,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-16 21:42:07,1.43,0.1559633027522935,230.76,0.5037681159420289,329.07,0.1566414040686078,24.6,26.4,24,0.6000000000000014,0.3600000000000001,1.7999999999999972,0.1555555555555554,19.0,24.6,5.600000000000001,0.623529411764706,COOLING,NORMAL,NON INV 0.5PK
2025-06-14 21:04:29,1.4,0.1284403669724769,231.27,0.5111594202898552,322.94,0.1321898683685679,23.9,24.9,24,-0.1000000000000014,0.2899999999999998,1.0,0.1111111111111111,20.0,23.9,3.899999999999999,0.5235294117647058,COOLING,NORMAL,NON INV 0.5PK
2025-06-17 05:04:07,1.39,0.1192660550458714,230.76,0.5037681159420289,321.34,0.1258077383326684,22.4,25.0,24,-1.6000000000000014,0.1399999999999998,2.6000000000000014,0.2,20.0,22.4,2.3999999999999986,0.4352941176470587,COOLING,NORMAL,NON INV 0.5PK
2025-03-26 18:40:54,1.28,-0.6060606060606057,216.42,0.2959420289855071,277.42,-0.8297760210803686,20.9,27.6,22,-1.1000000000000014,0.1899999999999998,6.700000000000003,0.4277777777777779,20.8,20.9,0.1,0.3,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-11 22:28:11,1.41,0.1376146788990824,232.58,0.5301449275362321,326.89,0.1479457518946947,21.7,25.4,24,-2.3000000000000007,0.0699999999999999,3.6999999999999993,0.261111111111111,20.0,21.7,1.6999999999999993,0.3941176470588234,COOLING,NORMAL,NON INV 0.5PK
2025-03-26 10:54:59,1.45,-0.0909090909090909,214.35,0.2659420289855072,311.81,-0.376679841897233,21.8,33.2,22,-0.1999999999999993,0.2800000000000001,11.400000000000002,0.688888888888889,21.6,21.8,0.2,0.3058823529411765,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-18 02:25:07,1.37,0.1009174311926606,229.14,0.4802898550724636,313.51,0.0945751894694853,22.5,23.3,24,-1.5,0.15,0.8000000000000007,0.1,20.0,22.5,2.5,0.4411764705882353,COOLING,NORMAL,NON INV 0.5PK
2025-03-26 03:04:04,1.24,-0.7272727272727271,217.38,0.309855072463768,269.98,-0.9277997364953884,22.0,25.8,22,0.0,0.3,3.8000000000000007,0.2666666666666667,21.5,22.0,0.5,0.3235294117647059,COOLING,MAINTENANCE 1,INV 0.5PK
2025-06-17 14:09:08,0.08,-7.866666666666671,226.19,0.4375362318840579,17.45,-7.894202898550725,21.8,30.6,24,-2.2,0.0799999999999999,8.8,0.5444444444444445,21.8,21.8,0.0,0.2941176470588235,IDLE,NORMAL,NON INV 0.5PK
2025-03-28 03:56:25,1.25,-0.6969696969696968,213.35,0.2514492753623187,267.56,-0.9596837944664032,20.0,26.2,22,-2.0,0.1,6.199999999999999,0.3999999999999999,19.9,20.0,0.1,0.3,COOLING,MAINTENANCE 1,INV 0.5PK
